#OTU ID	magic.0040.S71.R1.001	magic.0112.S49.R1.001	magic.0134.S97.R1.001	magic.0317.S53.R1.001	magic.0020.S23.R1.001	magic.0402.S78.R1.001	magic.0232.S75.R1.001	magic.0315.S29.R1.001	magic.0435.S43.R1.001	magic.0018.S106.R1.001	magic.0124.S61.R1.001	magic.0150.S50.R1.001	magic.0532.S92.R1.001	magic.0030.S59.R1.001	magic.0079.S84.R1.001	magic.0013.S58.R1.001	magic.0132.S85.R1.001	magic.0316.S41.R1.001	magic.0374.S54.R1.001	magic.0001.S22.R1.001	magic.0243.S99.R1.001	magic.0173.S98.R1.001	magic.0542.S57.R1.001	magic.0146.S109.R1.001	magic.0100.S96.R1.001	magic.0537.S104.R1.001	magic.0156.S62.R1.001	magic.0244.S111.R1.001	magic.0456.S79.R1.001	magic.0339.S30.R1.001	magic.0053.S24.R1.001	magic.0367.S42.R1.001	magic.0016.S82.R1.001	magic.0164.S74.R1.001	magic.0231.S63.R1.001	magic.0551.S105.R1.001	magic.0048.S83.R1.001	magic.0331.S77.R1.001	magic.0440.S55.R1.001	magic.0004.S34.R1.001	magic.0531.S80.R1.001	magic.0179.S110.R1.001	magic.0526.S56.R1.001	magic.0539.S33.R1.001	magic.0075.S60.R1.001	magic.0149.S38.R1.001	magic.0242.S87.R1.001	magic.0514.S44.R1.001	magic.0246.S28.R1.001	magic.0017.S94.R1.001	magic.0078.S72.R1.001	magic.0011.S46.R1.001	magic.0109.S25.R1.001	magic.0131.S73.R1.001	magic.0552.S117.R1.001	magic.0465.S91.R1.001	magic.0015.S70.R1.001	magic.0527.S68.R1.001	magic.0021.S35.R1.001	magic.0063.S48.R1.001	magic.0396.S66.R1.001	magic.0337.S113.R1.001	magic.0471.S103.R1.001	magic.0428.S102.R1.001	magic.0547.S81.R1.001	magic.0287.S76.R1.001	magic.0272.S52.R1.001	magic.0148.S26.R1.001	magic.0110.S37.R1.001	magic.0050.S95.R1.001	magic.0307.S112.R1.001	magic.0170.S86.R1.001	magic.0268.S40.R1.001	magic.0417.S90.R1.001	magic.0300.S100.R1.001	magic.0538.S116.R1.001	magic.0334.S89.R1.001	magic.0290.S88.R1.001	magic.0541.S45.R1.001	magic.0278.S64.R1.001	magic.0335.S101.R1.001	magic.0059.S36.R1.001	magic.0549.S93.R1.001	magic.0217.S51.R1.001	magic.0543.S69.R1.001	magic.0322.S65.R1.001	magic.0433.S31.R1.001	magic.0429.S114.R1.001	magic.0473.S115.R1.001	magic.0189.S39.R1.001	magic.0028.S47.R1.001	magic.0101.S108.R1.001	magic.0185.S27.R1.001	magic.0484.S32.R1.001	Postive.Control.S107.R1.001	Blank.S67.R1.001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	98	10271	77032	580	1326	11612	23238	7	18342	182853	63978	118884	19	19626	4909	91	108240	2111	418	99879	6272	151219	395	105	103653	11125	971	15599	108	179	231	4	83950	238	118428	125116	132642	70	14	91202	1584	1003	23	9879	221	681	34	952	32	31009	131965	623	78	117623	939	43	99520	34823	17420	8302	121	4	2231	11229	256	68	6	5199	386	123	1776	8578	475	191	13703	2790	2202	66	5652	5293	91	157	2739	29	3906	40	71	9014	9	1177	2165	7	4	3	1	4
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei;t__Enterobacter hormaechei subsp. steigerwaltii	58	4	201	60187	218254	24	14	29	89	11	19	5	14	149	0	26	250	18	91	220	213	5	86	22108	4	1232	664576	1	6886	29	458	25	2	1506	41	4	4	81	74	8	641	10231	19	141	22	475626	19	2498	19	10	1	6	37713	5	511	31	8	23	37	14	77366	1	0	3782	3752	19	0	28	200	15	3	6	47	1	2	1	48	40	16	26	1404	18	43	2	24	13	115770	1	3708	410	510	0	3	6	1	13
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae;t__Enterobacter cloacae subsp. cloacae	64	0	85	62334	6067	11	40	3	42	16	7	41	43	7	0	1	312	20	400	12	520	182	1139	33179	2	463	5361	9	9503	45	8	2	8	1419	18	4	7	46	27	7	293	1350	72	10	2	3492	5	88	194	4	11	0	320	35	203	664	12	7	136	67	2132	1	2	5880	5695	165	2	0	3	2	7	26	76	0	2	0	13	8	1	0	361	0	81	167	1	1	2303	0	79	25	23	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli;t__Escherichia coli IAI39	22	2789	19116	44	260	2840	829	1	654	33086	15090	26986	5	4321	1331	12	30510	4041	65	6072	5445	31902	13	67	91786	2285	94	4109	15	14	34	2	5039	43	20755	33827	24535	11	1	5407	92	52	3	1950	19	76	3	263	35	643	23453	145	15	27828	514	86	28566	6165	1194	614	70	0	95	489	76	23	3	1275	98	31	295	296	34	24	3005	31	147	22	98	340	33	23	615	57	1160	8	68	1629	2	612	402	0	0	0	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli;t__Escherichia coli O157:H7	5	1197	6200	310	90	502	670	0	564	9339	2968	5913	7	837	670	7	10527	80	43	9716	472	5927	2	19	6881	736	300	1940	2	22	7	1	8530	18	6039	5782	6949	5	2	8845	182	51	1	474	28	222	1	46	12	1015	6918	32	24	5840	86	35	6569	1890	2019	945	55	0	248	885	16	6	0	242	20	6	91	219	44	16	652	39	202	6	196	542	4	13	139	5	280	0	0	424	1	102	136	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli;t__Escherichia coli O104:H4	6	870	10100	538	190	945	2209	2	2199	9661	6625	7271	7	1839	606	11	7371	263	127	80105	468	8817	250	137	23810	1291	504	4931	90	62	11	1	69086	28	5807	7575	6788	118	3	73065	449	66	6	890	52	413	3	188	2	1554	6435	48	24	7692	635	19	9016	1784	5087	2359	107	0	1911	9606	105	7	1	590	25	6	173	817	315	11	1395	242	1686	11	241	3699	96	49	298	4	327	3	25	615	6	83	355	0	1	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli;t__Escherichia coli K-12	3	897	4314	535	222	351	460	0	375	4305	2057	4279	12	757	402	7	8615	11	231	18462	284	3838	665	328	4267	934	83	1237	74	76	12	0	15581	15	3001	3287	3154	6	3	16827	821	73	10	327	113	77	2	57	5	421	3221	27	14	4940	109	21	3272	907	9345	4428	207	0	360	2113	77	4	0	180	19	4	50	166	62	5	454	48	355	4	62	729	4	42	85	20	161	2	67	254	1	65	269	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	8	18	2391	1717	1234	27	17	8	51	140	17	31	1504	29	3	6	3263	7992	1904	49	5288	79	524775	1715	72	674	4600	35	726	9370	23	6	68	753	71	181	89	1351	219	48	904	879	1928	31	4	3351	10	819	605	15	92	21	272	12	2320	2919	50	913	176	349	47268	4	167	327741	296222	17524	27	5	15	16	3	4	0	33	37	25	629	119	26	6	946	1	1010	28559	302	3	1269	25	28	1500	353	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli;t__Escherichia coli UMN026	23	7768	25746	109	215	3041	54672	0	42872	24228	19125	17761	9	5179	3280	18	94377	495	45	8142	2385	45244	132	32	31281	3239	396	12521	29	20	46	2	7340	38	16277	41438	17780	150	17	7300	126	124	5	2441	29	255	15	362	30	74243	17910	112	33	24500	186	8	22159	5081	1711	807	11	1	404	1115	84	16	3	1613	73	23	592	20405	237	32	3696	6799	210	41	13408	2168	22	21	817	9	1075	8	28	2537	0	853	524	2	1	0	3	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes;t__Klebsiella aerogenes KCTC 2190	9	11	3008	2128	24	9	5	2	0	18	1	9	18	1	2	0	1076	23	1741	3	2057	0	1406	593	17	10	335	4	70	70	0	2	3	158	18	13	26	255282	67	5	46	580	50	4	0	159	6	42	192	0	22	1	10	23	3	241	14	5	0	20	171	1	0	368	1146	151	1	1101	1	2	1	0	0	0	1	0	42	16	33	0	935	1	10	84	1	0	502	0	10	14	10	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	3	0	776	220	8	0	1	0	1	2	1	0	10	3	0	0	613	68	785	92	1276	1	2288	69	0	12	128	3	139	95	1	0	76	373	0	5	1	2508	86	75	30	160	20	21	0	81	4	24	403	39	0	0	6	0	23	1194	0	2	18	19	337	0	3	2251	2919	356	0	8	0	2	0	0	0	0	1	0	2	15	18	0	1009	1	33	130	1	0	288	0	1	20	10	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Franconibacter;s__Franconibacter pulveris;t__Franconibacter pulveris DSM 19144	0	0	3	105	47	1	1	0	0	7	1	2	1	0	0	0	142	1	10	1	202	1	1	69	0	3	14	1	41	16	0	1	0	11	1	1	2	12	0	0	2	21	0	0	1	9	5	1	3	0	3	0	0	4	1	1	2	0	5	4	4	0	0	76	62	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	4	0	0	0	15	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Izhakiella;s__Izhakiella capsodis	0	0	3	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	1	86	104	13	0	1	1	0	4	90	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter gergoviae	11	1	8	306	10	19	0	0	0	277	11	4	6	10	0	1	44	4	9	0	90	16	124	227	86	12	10636	1	1089	13	1	3	0	37	121	15	314	3	18	1	47	268	3	1	1	8379	7	8	9	0	246	0	604	1	1	3	58	57	13	8	82	3	3	150	583	480	0	0	6	0	4	0	1	1	3	0	0	1	1	0	6	3	8	8	4	0	55	7	2	6	8	1	0	0	0	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii	1	0	5	404	5	0	0	0	0	10	0	0	0	0	0	0	47	2	6	3	106	0	60	116	1	1	58	0	31	1	0	3	1	17	9	2	10	13	3	0	1	70	4	0	0	24	17	1	0	0	9	0	8	1	0	10	0	2	2	2	14	1	0	25	145	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	3	0	0	32	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	18	0	0	16	0	0	11	0	2	0	0	0	0	2	0	0	0	0	2	0	0	22	1	0	0	10	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia sacchari;t__Kosakonia sacchari SP1	0	0	18	384	11	0	1	0	0	1	5	0	1	1	0	0	73	3	13	1	99	0	46	87	1	0	47	0	36	0	0	0	0	16	0	1	1	2	4	2	4	105	6	0	0	30	17	1	10	0	0	0	1	0	2	20	0	0	0	1	19	0	0	72	426	15	0	0	0	0	0	0	1	0	1	1	0	0	3	0	18	0	0	2	1	0	46	0	1	1	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter	0	0	1	24	0	4	0	0	0	1	0	0	1	0	0	0	7	1	0	0	15	0	4	13	0	0	9	0	2	0	0	0	0	2	0	0	0	1	0	1	0	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia marcescens;t__Serratia marcescens subsp. marcescens	0	0	11	195	0	3	5	1	5	3	0	0	0	1	1	0	4	1	0	0	63	0	1	51	1	0	18	3	9	1	0	36135	0	1	1	3	0	12	4	2	0	44	0	3	0	3	6	4854	0	1	1	0	1	0	1	5	0	1	4	0	1	26540	0	20	12	6	0	0	4	0	2	0	1	0	4	1	6	24	2	0	2	0	53	0	0	0	6	1	0	38	8	1	0	0	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia gerundensis	0	0	83	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	233	1	0	7	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	9	0	0	27	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shigella;s__Shigella flexneri;t__Shigella flexneri 2a	6	557	2858	92	76	324	238	0	166	3944	1830	5021	0	556	262	7	6781	21	41	12986	248	4212	15	44	4703	474	79	910	126	22	10	0	10792	20	2562	3302	2809	7	2	11832	222	93	0	250	28	65	2	36	4	207	2941	30	2	7730	72	5	3036	772	2072	1020	7	0	279	1167	63	4	0	140	14	2	52	85	36	7	400	15	221	1	45	524	8	17	74	4	127	0	15	233	0	48	108	0	0	2	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica;t__Salmonella enterica subsp. enterica	0	7	63	253	42	3	1	0	1	73	260	202	43	84	11	0	233	4	38	647	320	2005	190	331	107	13	1543	29	60	5	0	1	549	20	35	1444	46	18	13	629	25	1561	78	4	7	884	15	14	28	17	52	2	61	190	13	73	330	11	180	95	235	2	0	388	416	43	0	39	1	1	0	0	2	1	1	1	4	1	4	14	240	1	3	8	15	0	209	82	7	4	8	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__[Enterobacter] lignolyticus;t__[Enterobacter] lignolyticus SCF1	1	0	8	707	10	31	2	0	1	110	4	0	3	5	0	0	193	9	26	52	587	2	68	681	29	7	122	2	172	1	1	21	49	79	80	67	96	22	11	63	15	183	4	1	1	74	6	4	1	0	82	1	3	0	5	4	134	27	38	23	97	11	0	135	346	24	0	3	0	0	0	0	3	1	2	0	5	3	0	0	179	0	3	7	7	0	98	0	1	2	3	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rosenbergiella;s__Rosenbergiella nectarea	0	0	2	18	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	40	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shigella;s__Shigella dysenteriae;t__Shigella dysenteriae Sd197	3	589	2241	25	131	257	138	1	95	4484	1408	3057	1	407	239	2	5373	14	26	3850	191	4193	1	22	3361	377	89	861	42	14	4	0	3225	23	3101	2793	3349	0	0	3456	99	78	2	235	15	47	0	28	4	160	3557	19	9	2987	33	4	2782	969	1330	588	31	0	83	384	82	6	1	132	14	3	43	54	10	3	313	5	91	3	23	145	3	4	67	13	112	0	1	234	0	50	64	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shigella	0	76	609	0	8	71	71	0	44	783	269	581	0	70	46	0	712	8	1	991	49	1001	1	19	744	64	1	120	0	0	0	0	871	2	549	907	558	1	0	926	19	0	1	30	1	5	0	3	0	107	584	7	0	596	7	0	449	169	223	103	0	0	27	99	1	2	0	22	1	0	9	30	5	1	46	5	18	0	23	45	1	3	9	1	18	1	0	31	0	6	17	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shimwellia;s__Shimwellia blattae;t__Shimwellia blattae DSM 4481 = NBRC 105725	0	1	10	161	0	0	1	0	0	0	4	0	0	1	2	0	67	1	3	1	99	26	0	63	9	2	9	9	31	2	0	1	2	51	0	15	0	14	4	1	2	20	2	2	0	2	3	1	2	0	0	0	0	0	0	3	0	0	2	1	3	0	0	51	82	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	148	0	2	1	0	0	17	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Siccibacter;s__Siccibacter turicensis;t__Siccibacter turicensis LMG 23730	1	0	12	418	7	1	0	0	0	343	2	2	4	3	0	0	38	22	3	0	117	1	162	118	0	17	163	2	44	5	0	1	0	66	30	0	138	4	3	0	3	114	1	0	0	71	4	3	2	1	151	1	7	3	3	7	4	69	0	1	44	3	0	95	398	23	0	0	0	0	0	0	0	0	1	0	0	2	0	0	56	0	10	2	1	0	34	0	1	0	1	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Trabulsiella;s__Trabulsiella odontotermitis	0	0	9	340	66	8	4	0	0	6	5	3	0	1	0	0	102	5	18	2	210	1	11	206	8	5	107	0	63	0	0	0	5	49	1	6	2	3	6	2	4	158	3	0	0	28	9	2	12	0	3	0	4	2	4	184	4	0	1	2	150	0	0	71	185	16	0	1	0	0	0	3	0	0	0	0	0	0	0	0	16	0	1	7	0	0	53	1	1	1	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia billingiae;t__Erwinia billingiae Eb661	0	0	4	32	1	0	0	0	0	1	0	0	1	0	0	0	55	0	5	0	85	0	5	17	0	0	25	0	1	0	0	1	0	42	0	0	2	0	0	1	2	4	1	0	0	16	0	1	0	0	0	0	0	1	0	1	0	1	0	5	13	1	0	24	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0	0	5	6	7	0	0	0	0	3	0	9	0	0	0	0	24	0	2	0	18	5	2	4	0	1	27	0	4	0	1	1	0	3	1	1	4	1	1	0	0	26	3	1	0	13	0	0	0	0	3	0	3	13	2	2	1	1	1	0	0	0	0	4	3	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	1	0	0	4	0	1	1	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia amylovora;t__Erwinia amylovora CFBP1430	0	0	0	1	0	0	0	0	0	6	5	0	0	0	0	0	3	0	2	2	0	3	0	6	0	0	3	0	0	0	0	1	1	0	6	3	3	2	1	1	0	13	0	0	0	0	1	0	0	0	6	0	0	0	0	0	6	1	0	0	13	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia	0	0	4	62	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Buchnera;s__Buchnera aphidicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia tracheiphila;t__Erwinia tracheiphila PSU-1	0	1	1	285	25	0	0	0	0	1	0	261	0	1	0	0	10	1	17	0	1	0	91	8	0	7	51	0	0	3	1	93	0	22	1	11	0	0	4	0	4	5	2	0	0	29	0	6	4	0	0	0	2	278	0	122	113	1	7	2	14	62	0	116	41	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	12	5	0	0	0	0	1	1	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia teleogrylli	0	1	437	1072	7	51	7	0	6	633	234	672	12	66	0	1	135	24	30	16	63	827	3243	30	1	45	372	0	10	48	2	0	2	20	541	611	514	54	2	10	5	33	20	42	0	264	3	10	9	9	579	2	18	570	14	398	341	191	2	5	348	0	0	1308	892	37	0	26	4	1	3	3	6	2	51	1	3	0	0	0	43	0	14	221	12	1	48	43	0	16	12	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia iniecta	0	0	1	8	0	1	0	0	0	0	0	0	1	0	0	0	57	0	1	0	19	0	1	243	0	0	22	0	9	1	0	0	0	6	0	0	0	0	2	0	1	62	6	0	0	2	0	2	0	0	0	0	0	1	2	4	0	0	0	2	51	1	0	6	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia toletana;t__Erwinia toletana DAPP-PG 735	0	0	2	8	0	0	2	0	1	0	0	0	0	0	0	0	18	0	3	0	7	0	0	20	0	4	16	0	4	1	0	1	0	0	0	0	0	1	1	0	4	139	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	30	7	3	0	0	13	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	0	3	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Obesumbacterium;s__Obesumbacterium proteus	0	0	3	26	6	1	11	0	9	137	5	0	0	4	0	0	26	9	24	26	14	103	1443	255	1	3	76	2	14	26	0	2	15	22	85	148	114	0	7	19	10	18	4	1	0	63	0	3	10	0	100	0	3	0	4	294	54	33	78	28	26	4	0	47	299	25	0	0	1	1	0	4	0	0	0	0	0	1	0	0	8	0	6	17	2	0	3	0	2	0	1	0	0	0	0	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Edwardsiella;s__Edwardsiella anguillarum;t__Edwardsiella anguillarum ET080813	0	0	0	8	52	1	1	0	0	7	0	0	5	6	0	0	2	5	4	6	24	0	295	0	0	9	72	2	227	118	1	6	10	37	1	0	4	0	5	11	26	164	12	0	1	12	0	9	2	0	2	0	0	0	2	463	15	3	153	65	65	7	0	476	371	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	0	1	0	1	1	0	0	3	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea alhagi	0	0	1	14	14	0	0	0	0	80	18	0	0	2	0	0	19	7	1	21	49	31	87	10	0	3	118	0	0	0	0	0	20	4	43	44	49	19	1	23	1	13	3	2	0	91	3	0	0	1	59	0	6	0	1	26	25	11	0	0	7	0	0	21	15	3	0	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	2	1	0	34	1	1	1	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea agglomerans	0	0	2	42	0	1	0	0	0	0	0	9	0	2	0	0	13	1	71	0	8	0	37	6	1	0	72	0	3	3	0	0	0	11	0	0	0	0	1	0	0	438	0	0	0	0	1	0	5	0	1	0	0	6	2	1	0	0	0	0	64	0	1	38	234	9	0	0	0	0	0	0	1	0	0	0	0	0	2	0	30	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	4	4	3	6	2	0	3	0	0	0	1	0	1	0	0	0	0	3	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea ananatis;t__Pantoea ananatis LMG 20103	0	0	36	23	0	7	10	0	4	23	0	0	0	1	0	0	3	0	1	59	8	5	5	11	28	0	2	0	3	0	0	0	51	3	8	1	17	1	1	54	1	14	0	0	0	1	2	0	0	0	14	0	0	0	0	0	0	3	0	0	1	0	0	13	26	16	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Tatumella;s__Tatumella citrea	0	0	0	106	387	0	0	0	0	0	0	21	2	0	0	0	4	0	1	0	4	43	8	0	1	0	14	4	0	1	1	0	0	1	0	43	0	69	1	0	2	71	2	1	0	1	3	0	0	0	0	0	0	18	0	0	20	0	3	3	4	1	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
